23,10,CV201210-100KCT-ND,CV201210-100K,FIXED IND 10UH 15MA 1.15 OHM SMD,dah201,10,0,0.083,0.83
24,10,160-1179-1-ND,LTST-C170GKT,LED GREEN CLEAR SMD,dah201,10,0,0.16,1.6
25,5,EG1868CT-ND,TL3301NF260QG,Switches,dah201,5,0,0.42,2.1
26,2,1460-1058-5-ND,TMC429-PI24,IC MTR DRVR BIPOLAR 3.3-5V 24SOP,dah201,2,0,16.67,33.34
27,4,1460-TMC2226-SA-TCT-ND,TMC2226-SA-T,IC MTR DRV 4.75-29V HTSSOP28,dah201,4,0,4.41,17.64
28,10,SDMP0340LAT-FDICT-ND,SDMP0340LAT-7-F,DIODE ARRAY SCHOTTKY 40V SOT523,dah201,10,0,0.346,3.46
29,25,1276-1104-1-ND,CL10B223KB8NNNC,CAP CER 0.022UF 50V X7R 0603,dah201,25,0,0.033,0.83
30,100,311-100KHRCT-ND,RC0603FR-07100KL,RES 100K OHM 1% 1/10W 0603,dah201,100,0,0.0077,0.77
31,10,587-4320-1-ND,UMK107BBJ225KA-T,CAP CER 2.2UF 50V X5R 0603,dah201,10,0,0.159,1.59
32,15,1276-1860-1-ND,CL10A105KB8NNNC,CAP CER 1UF 50V X5R 0603,dah201,15,0,0.098,1.47
33,10,311-4.70KHRCT-ND,RC0603FR-074K7L,RES 4.7K OHM 1% 1/10W 0603,dah201,10,0,0.019,0.19
34,10,CSRN2512FKR150CT-ND,CSRN2512FKR150,RES 0.15 OHM 1% 2W 2512,dah201,10,0,0.454,4.54
35,3,732-618009231221-ND,6.18009E+11,CONN D-SUB PLUG 9POS R/A SLDR,dah201,3,0,2.86,8.58
36,5,WM11254CT-ND,467650301,CONN RCP MICRO HDMI 19POS SMD RA,dah201,5,0,2.23,11.15
37,4,732-2737-1-ND,6.85119E+11,CONN RCPT HDMI 19POS SMD R/A,dah201,4,0,2.52,10.08
38,20,1276-1009-1-ND,CL10B103KB8NNNC,CAP CER 10000PF 50V X7R 0603,dah201,20,0,0.025,0.5
39,3,USB2514BT/M2CT-ND,USB2514BT/M2,IC HUB CTLR 4PORT USB 2.0 HS 36S,dah201,3,0,2.9,8.7
40,10,1292-WR06X223JTLCT-ND,WR06X223 JTL,RES 22K OHM 5% 1/10W 0603,dah201,10,0,0.011,0.11
41,10,YC164J-100KCT-ND,YC164-JR-07100KL,RES ARRAY 4 RES 100K OHM 1206,dah201,10,0,0.087,0.87
42,10,13-CC0603JRNPO8BN180CT-ND,CC0603JRNPO8BN180,CAP CER 18PF 25V C0G/NPO 0603,dah201,10,0,0.051,0.51
43,4,A107353-ND,1903815-1,CONN RCPT USB2.0 TYPEA STACK R/A,dah201,4,0,2.46,9.84
44,5,4610X-1-221LF-ND,4610X-101-221LF,RES ARRAY 9 RES 220 OHM 10SIP,dah201,5,0,0.55,2.75
45,5,4610X-1-331LF-ND,4610X-101-331LF,RES ARRAY 9 RES 330 OHM 10SIP,dah201,5,0,0.55,2.75
46,3,CT3114CT-ND,219-2MSTR,SWITCH SLIDE DIP SPST 100MA 20V,dah201,3,0,0.63,1.89
47,5,641-1017-1-ND,CGRA4004-G,DIODE GEN PURP 400V 1A DO214AC,dah201,5,0,0.32,1.6
48,2,609-1510-ND,D25S33E4GV00LF,CONN D-SUB RCPT 25POS R/A SLDR,dah201,2,0,3.65,7.3
49,10,732-5315-ND,61300211121,CONN HEADER VERT 2POS 2.54MM,dah201,10,0,0.113,1.13
50,4,296-21931-1-ND,TXS0102DCUR,IC TRANSLTR BIDIRECTIONAL 8VSSOP,dah201,4,0,0.98,3.92
51,2,MAX490CUA+-ND,MAX490CUA+,IC TRANSCEIVER FULL 1/1 8UMAX,dah201,2,0,4.16,8.32
52,3,CP-2280-ND,MD-80SM,CONN RCPT FMALE MINI DIN 8P SLDR,dah201,3,0,2.36,7.08
53,10,1655-SM712CT-ND,SM712,"7V/12V TVS,PACKAGE SOT-23, TVS A",dah202,10,0,0.042,0.42
54,10,311-120GRCT-ND,RC0603JR-07120RL,RES 120 OHM 5% 1/10W 0603,dah201,10,0,0.016,0.16
55,10,RMCF0603FT10R0CT-ND,RMCF0603FT10R0,RES 10 OHM 1% 1/10W 0603,dah202,10,0,0.016,0.16
56,10,RNCP0603FTD10K0CT-ND,RNCP0603FTD10K0,RES 10K OHM 1% 1/8W 0603,dah201,10,0,0.061,0.61
57,10,1292-1526-1-ND,0603N470F500CT,CAP CER 47PF 50V C0G/NP0 0603,dah201,10,0,0.037,0.37
58,3,296-32329-1-ND,SN74LVC2GU04DBVT,IC INVERTER 2CH 2-INP SOT23-6,dah201,3,0,1.32,3.96
59,20,1292-1437-1-ND,0603B471K101CT,CAP CER 470PF 100V X7R 0603,dah201,20,0,0.037,0.74
60,10,75915-308GLF-ND,75915-308GLF,CONN RCPT 8POS 0.1 GOLD PCB,dah201,10,0,0.741,7.41
61,10,732-5317-ND,61300411121,CONN HEADER VERT 4POS 2.54MM,dah201,10,0,0.163,1.63
62,2,1460-TMC2209SILENTSTEPSTICK-ND,TMC2209SILENTSTEPSTICK,TMC2209 STEPPER DRIVER BOARD,dah201,2,0,16.95,33.9
63,10,587-3170-1-ND,UMK107B7474KA-TR,CAP CER 0.47UF 50V X7R 0603,dah201,10,0,0.13,1.3
64,10,1276-1104-1-ND,CL10B223KB8NNNC,CAP CER 0.022UF 50V X7R 0603,dah201,10,0,0.033,0.33
65,2,478-7807-1-ND,SD1206S100S1R0,DIODE SCHOTTKY 100V 1A 1206,dah201,2,0,0.44,0.88
66,5,MF-MSMF050-2CT-ND,MF-MSMF050-2,PTC RESET FUSE 15V 500MA 1812,dah201,5,0,0.31,1.55
67,10,RAVF164DJT1K00CT-ND,RAVF164DJT1K00,RES ARRAY 4 RES 1K OHM 1206,dah201,10,0,0.044,0.44
68,3,296-9544-1-ND,LM324APWR,IC OPAMP GP 4 CIRCUIT 14TSSOP,dah201,3,0,0.46,1.38
69,3,296-18476-1-ND,LP2985-33DBVR,IC REG LINEAR 3.3V 150MA SOT23-5,dah201,3,0,0.58,1.74
70,2,MAX490CUA+-ND,MAX490CUA+,IC TRANSCEIVER FULL 1/1 8UMAX,dah201,2,0,4.16,8.32
71,2,A122647-ND,6364372-2,CONN RCPT USB2.0 TYPEA 4POS R/A,dah201,2,0,1.44,2.88
72,5,490-17948-1-ND,CSTNE16M0V530000R0,CERAMIC RES 16.0000MHZ 15PF SMD,dah201,5,0,0.25,1.25
73,3,XC1702CT-ND,ECS-240-18-5PXEN-TR,CRYSTAL 24.0000MHZ 18PF SMD,dah201,3,0,0.7,2.1
